id,sexo,edad,edad_r,hab,prov,ccaa,hijos,edu,cs,p1,p2,p3,p4_1,p4_2,p4_3,p4_4,p4_5,p4_6,p4_7,p4_8,p4_9,p4_10,p5,p6,p7a_1,p7a_2,p7a_3,p7a_4,p7a_5,p7a_6,p7a_7,p7a_8,p7b_1,p7b_2,p7b_3,p7b_4,p7b_5,p7b_6,p7b_7,p7b_8,p7b_9,p8_1,p8_2,p8_3,p8_4,p8_5,p8_6,p8_7,p8_8,p9,p10_1,p10_2,p10_3,p10_4,p10_5,p10_6,p11_1,p11_2,p11_3,p11_4,p11_5,p11_6,p11_7,p11_8,p11_9,p11_10,p11_11,p11_12,p12_1,p12_2,p12_3,p13_1,p13_2,p13_3,p14_1,p14_2,p14_3,p14_4,p14_5,p15_1,p15_2,p15_3,p16_1,p16_2,p16_3,p16_4,p16_5,p16_6,p16_7,p16_8,p16_9,p17_1,p17_2,p17_3,p17_4,p17_5,p17_6,p17_7,p17_8,p17_9,p17_10,p17_11,p17_12,p17_13,p17_14,p17_15,p17_16,p17_17,p17_18,p18_1,p18_2,p18_3,p18_4,p18_5,p18_6,p18_7,p18_8,p18_9,p18_10,p18_11,p18_12,p18_13,p18_14,p19,p20_1,p20_2,p20_3,p20_4,p20_5,p20_6,p20_7,p20_8,p20_9,p21_1,p21_2,p21_3,p21_4,p21_5,p21_6,p21_7,p21_8,p22,p22_titulo,p22_autor,p23_1,p23_2,p23_3,p23_4,p23_5,p23_6,p23_7,p23_8,p23_9,p23_10,p24_1,p24_2,p24_3,p24_4,p24_5,p24_6,p24_7,p24_8,p24_9,p24_10,p24_11,p24_12,p24_13,p25a_1,p25a_2,p25a_3,p25a_4,p25a_5,p25a_6,p25a_7,p25a_8,p25a_9,p25a_10,p25a_11,p25a_12,p25a_13,p25a_14,p25a_15,p25a_16,p25a_17,p25b_1,p25b_2,p25b_3,p25b_4,p25b_5,p25b_6,p25b_7,p25b_8,p25b_9,p25b_10,p25b_11,p25b_12,p25b_13,p25b_14,p25b_15,p25b_16,p25b_17,p25b_18,p25b_19,p25b_20,p25b_21,p25c,p26,p26_titulo,p26_autor,p27,p27_titulo,p27_autor,p28,p29,p30,gen_r,gen_sex,hab_r,clase_social_r,situacion_laboral_r,educacion_r,ponde
1748.0,Hombre,31.0,25-34,50.001 - 100.000,Almería,Andalucía,"Sí, con uno/a de 0 a 8 años",Tercer Grado  1º Ciclo Equivalente a Ingeniero técnico 3 años Escuelas universitarias Ingenieros técnicos Arquitecto,C,Ahorro/se ahorra bastante dinero cada mes,Voté en blanco,8,Alguna vez al mes,Una o dos veces por semana,Nunca,Tres o cuatro veces por semana,Una o dos veces por semana,Alguna vez al trimestre,Todos o casi todos los días,Alguna vez al mes,Una o dos veces por semana,Alguna vez al mes,Entre 16 y 20,Leo la misma cantidad de libros,,,,,,,,,,,,,,,,,,No lo recuerdo,"Si, siempre","No, nunca","No, nunca",No lo recuerdo,"Si, a veces","Si, a veces","No, nunca",Más de 100 y hasta 200,Casi nunca,Nunca,Algunas veces,Casi nunca,Algunas veces,Siempre,Sí,No,Sí,No,No,Sí,No,No,No,Sí,Sí,No,Los leo algunas veces en la lengua original,Los leo siempre traducidos al castellano,Los leo siempre traducidos al castellano,Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,15 minutos o menos,Más de 30 minutos y hasta 1 hora,Más de 30 minutos y hasta 1 hora,Con frecuencia,Algunas veces,Siempre,Algunas veces,Siempre,Con frecuencia,Con frecuencia,Algunas veces,Siempre,Bastante,Mucho,Poco,Mucho,Nada,Nada,Mucho,Bastante,Poco,Bastante,Poco,Poco,Bastante,Bastante,Poco,Mucho,Mucho,Mucho,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Sí,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Bastante,Mucho,Poco,Poco,Poco,Bastante,Poco,Bastante,,,,,,,,,,,,,,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,No,Sí,No,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,Si,Si,Si,Si,Si,Si,No,No,No,Si,No,Si,Si,Si,No,No,Si,No,No,No,No,"Leer libros de divulgación, más accesibles, dirigidos a todo el público",Sí,El ingenioso hidalgo Don Quijote de la Mancha,Miguel de Cervantes,No suelo regalar libros,,,Matilde Asensi,"No, ya dedico el tiempo que quiero a leer","Sí, pertenezco a un grupo o club de lectura actualmente",Millennials,Hombre [Millennials],Más de 10.000,Media,Trabaja,"Tercer grado, primer ciclo",1.3693842426454248
1749.0,Mujer,43.0,35-44,< 10.000,Valladolid,Castilla y León,"Sí, con uno/a de 13 a 17 años",Segundo Grado  2ª Ciclo FP Iº y IIº Bachiller superior BUP 3º y 4º de ESO COU PREU 1º y 2º Bachillerato hasta los,A2,He tenido/se ha tenido que echar mano del ahorro,Vox,7,Tres o cuatro veces por semana,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Una o dos veces por semana,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Entre 2 y 3,Leo la misma cantidad de libros,,,,,,,,,,,,,,,,,,"Si, a veces","Si, a veces","Si, a veces","No, nunca","Si, a veces","Si, siempre","Si, siempre","Si, a veces",Entre 10 y 50,Siempre,Nunca,Casi nunca,Algunas veces,Casi nunca,Nunca,Sí,Sí,No,No,No,No,No,Sí,No,Sí,No,No,Los leo siempre traducidos al castellano,No suelo leer libros que no estén escritos originalmente en castellano,No suelo leer libros que no estén escritos originalmente en castellano,Not Selected,Selected,Not Selected,Selected,Selected,Not Selected,Not Selected,Not Selected,Más de 30 minutos y hasta 1 hora,15 minutos o menos,15 minutos o menos,Siempre,Nunca,Nunca,Nunca,Con frecuencia,Nunca,Con frecuencia,Nunca,Casi nunca,Poco,Bastante,Mucho,Mucho,Mucho,Mucho,Bastante,Bastante,Poco,Bastante,Bastante,Mucho,Mucho,Mucho,Bastante,Poco,Poco,Bastante,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Selected,Selected,Not Selected,Not Selected,Not Selected,Sí,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Mucho,Mucho,Poco,Poco,Mucho,Poco,Bastante,Bastante,Sí,La suerte del enano,César Pérez Gellida,,,,,,,,,,,No,No,Sí,No,No,No,Sí,Sí,No,No,No,No,Sí,Sí,Sí,No,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,No,Si,Si,Si,No,No,Si,No,Si,No,Si,Si,No,No,Si,No,No,Si,Si,No,Si,"Leer libros de divulgación, más accesibles, dirigidos a todo el público",Sí,El diario secreto de Carla,Diana Gallardo,Si,No especifica,No especifica,César Pérez Gellida,"Si, me gustaría leer mucho más","No pertenezco a ningún grupo o club de lectura actualmente, pero me gustaría",Millennials,Mujer [Millennials],Menos de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",0.7446792508818079
1750.0,Mujer,79.0,65+,100.001 - 500.000,Pontevedra,Galicia,No convivo con ningún/a hijo/a,"Segundo Grado - 1º Ciclo (Graduado escolar, o EGB 2ª etapa, o 1º y 2º de ESO, hasta los 14 años)	",A2,Ahorro/se ahorra un poco de dinero cada mes,PSOE (Partido Socialista Obrero Español),4,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Nunca,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Entre 2 y 3,Leo menos libros ahora,,,,,,,,,Selected,Selected,Not Selected,Not Selected,Selected,Selected,Not Selected,Not Selected,Not Selected,"Si, a veces","Si, a veces","Si, siempre","Si, a veces","Si, a veces","Si, a veces","Si, siempre","Si, a veces",Más 200 libros y hasta 500,Siempre,Nunca,Nunca,Nunca,Nunca,Nunca,Sí,No,Sí,No,No,No,No,No,No,No,No,No,No suelo leer libros que no estén escritos originalmente en castellano,Los leo siempre traducidos al castellano,Los leo siempre traducidos al castellano,Selected,Selected,Not Selected,Not Selected,Not Selected,Selected,Selected,Not Selected,Más de 15 minutos y hasta 30 minutos,Más de 30 minutos y hasta 1 hora,Más de 30 minutos y hasta 1 hora,Siempre,Algunas veces,Nunca,Nunca,Algunas veces,Nunca,Algunas veces,Algunas veces,Algunas veces,Bastante,Mucho,Bastante,Bastante,Mucho,Poco,Bastante,Bastante,Bastante,Poco,Poco,Bastante,Bastante,Bastante,Bastante,Bastante,Poco,Bastante,Not Selected,Selected,Not Selected,Selected,Not Selected,Selected,Selected,Not Selected,Not Selected,Selected,Selected,Not Selected,Not Selected,Not Selected,No,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Bastante,Bastante,Bastante,Poco,Poco,Bastante,Bastante,Bastante,,,,,,,,,,,,,,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,No,No,No,Sí,No,No,No,Sí,Sí,No,No,Sí,Sí,Sí,Sí,Sí,No,No,Si,Si,Si,No,No,Si,Si,No,Si,Si,Si,Si,Si,No,Si,Si,Si,Si,Si,No,No,"Leer libros de divulgación, más accesibles, dirigidos a todo el público",No,,,No suelo regalar libros,,,Carlos Ruiz Zafón,"Si, me gustaría leer un poco más",No pertenezco a ningún grupo o club de lectura y tampoco me gustaría,Baby Boomers - Silent Generation,Mujer [Baby Boomers - Silent Generation],Más de 10.000,Alta / Media Alta,Pensionista,"Segundo grado, primer ciclo y menos",0.8439593468583154
1751.0,Mujer,43.0,35-44,500.000+,Madrid,"Madrid, Comunidad de","Sí, con uno/a de 13 a 17 años","Licenciatura, Grado - 2º Ciclo (Universitarios, Licenciados superiores, Facultades, Escuelas técnicas superiores, etc.",A1,Ahorro/se ahorra bastante dinero cada mes,PP (Partido Popular),7,Tres o cuatro veces por semana,Todos o casi todos los días,Tres o cuatro veces por semana,Alguna vez al mes,Tres o cuatro veces por semana,Casi nunca,Casi nunca,Casi nunca,Una o dos veces por semana,Tres o cuatro veces por semana,Entre 7 y 10,Leo la misma cantidad de libros,,,,,,,,,,,,,,,,,,"Si, siempre","Si, siempre","Si, siempre","Si, siempre","Si, siempre","Si, siempre","Si, siempre","Si, siempre",Más de 100 y hasta 200,Siempre,A menudo,A menudo,Algunas veces,Algunas veces,Algunas veces,Sí,No,Sí,No,No,No,No,No,No,No,No,No,No suelo leer libros que no estén escritos originalmente en castellano,No suelo leer libros que no estén escritos originalmente en castellano,No suelo leer libros que no estén escritos originalmente en castellano,Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Más de 1 hora y hasta 2 horas,Más de 2 horas,15 minutos o menos,Siempre,Algunas veces,Nunca,Nunca,Nunca,Nunca,Nunca,Algunas veces,Algunas veces,Mucho,Mucho,Bastante,Mucho,Bastante,Mucho,Mucho,Mucho,Mucho,Nada,Bastante,Mucho,Mucho,Mucho,Mucho,Bastante,Mucho,Mucho,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Sí,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Mucho,Mucho,Mucho,Nada,Mucho,Mucho,Mucho,Mucho,No,,,,,,,,,,,,,Sí,Sí,Sí,No,No,No,Sí,Sí,No,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,Sí,Sí,No,Sí,No,No,No,No,Si,No,No,No,No,No,Si,Si,No,Si,Si,Si,No,Si,No,No,Si,No,No,Si,Depende del tema,No,,,No suelo regalar libros,,,No especifica,"Si, me gustaría leer mucho más",No pertenezco a ningún grupo o club de lectura y tampoco me gustaría,Millennials,Mujer [Millennials],Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",0.7817517741730416
1752.0,Hombre,57.0,55-64,100.001 - 500.000,Badajoz,Extremadura,"Sí, con uno/a de 13 a 17 años",Tercer grado (Doctorado),B,Ahorro/se ahorra un poco de dinero cada mes,Sumar,1,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Tres o cuatro veces por semana,Tres o cuatro veces por semana,Tres o cuatro veces por semana,Tres o cuatro veces por semana,Una o dos veces por semana,Una o dos veces por semana,Tres o cuatro veces por semana,Entre 16 y 20,Leo más libros ahora,Not Selected,Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,,,,,,,,,,"Si, a veces","Si, a veces","Si, siempre","Si, a veces","Si, a veces","Si, a veces","Si, siempre","Si, a veces",Más de 100 y hasta 200,Siempre,Siempre,Algunas veces,Siempre,Algunas veces,Algunas veces,Sí,Sí,Sí,Sí,No,No,Sí,Sí,Sí,Sí,Sí,No,Los leo algunas veces en la lengua original,Los leo algunas veces en la lengua original,Los leo algunas veces en la lengua original,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Más de 15 minutos y hasta 30 minutos,Más de 30 minutos y hasta 1 hora,Más de 30 minutos y hasta 1 hora,Con frecuencia,Con frecuencia,Con frecuencia,Con frecuencia,Siempre,Algunas veces,Algunas veces,Con frecuencia,Con frecuencia,Bastante,Bastante,Bastante,Bastante,Mucho,Poco,Bastante,Bastante,Bastante,Bastante,Poco,Bastante,Bastante,Bastante,Poco,Bastante,Poco,Bastante,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Selected,Not Selected,Selected,Selected,Not Selected,Not Selected,Selected,Not Selected,Sí,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Bastante,Bastante,Bastante,Mucho,Bastante,Poco,Bastante,Bastante,No,,,,,,,,,,,,,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,No,Sí,Sí,No,Sí,Sí,No,Sí,No,Sí,No,No,No,Sí,Sí,No,Sí,No,Sí,Si,Si,No,No,No,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,"Leer libros académicos, dirigidos a personas conocedoras o expertos en la materia",No,,,No suelo regalar libros,,,Arturo Pérez-Reverte,"Si, me gustaría leer mucho más","Sí, pertenezco a un grupo o club de lectura actualmente",Generacion X,Hombre [Generacion X],Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",0.7680060240763745
1753.0,Mujer,44.0,35-44,50.001 - 100.000,Madrid,"Madrid, Comunidad de","Sí, con uno/a de 13 a 17 años",Segundo Grado  2ª Ciclo FP Iº y IIº Bachiller superior BUP 3º y 4º de ESO COU PREU 1º y 2º Bachillerato hasta los,E1,Llego/se llega justo a final de mes,Prefiero no contestar,No lo sé,Casi nunca,Todos o casi todos los días,Todos o casi todos los días,Casi nunca,Alguna vez al mes,Todos o casi todos los días,Una o dos veces por semana,Todos o casi todos los días,Todos o casi todos los días,Alguna vez al mes,Uno,Leo menos libros ahora,,,,,,,,,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,"Si, siempre","Si, a veces","No, nunca","Si, a veces","Si, a veces","Si, siempre","Si, siempre","Si, a veces",Entre 10 y 50,Algunas veces,Nunca,Nunca,Algunas veces,Nunca,Nunca,No,No,Sí,No,No,No,No,Sí,Sí,Sí,No,No,Los leo siempre en la lengua original,Los leo siempre en la lengua original,Los leo siempre en la lengua original,Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,15 minutos o menos,Más de 15 minutos y hasta 30 minutos,15 minutos o menos,Con frecuencia,Nunca,Nunca,Casi nunca,Nunca,Casi nunca,Algunas veces,Nunca,Algunas veces,Bastante,Bastante,Bastante,Poco,Bastante,Bastante,Bastante,Poco,Poco,Bastante,Nada,Nada,Nada,Bastante,Nada,Poco,Poco,Poco,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,No,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Poco,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,,,,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, prefiero dedicar mi tiempo libre a otras actividades",No pertenezco a ningún grupo o club de lectura y tampoco me gustaría,Generacion X,Mujer [Generacion X],Más de 10.000,Media baja / Baja,Parado,"Segundo grado, segundo ciclo",1.0439774848196892
1754.0,Hombre,27.0,25-34,500.000+,Madrid,"Madrid, Comunidad de",No convivo con ningún/a hijo/a,"Licenciatura, Grado - 2º Ciclo (Universitarios, Licenciados superiores, Facultades, Escuelas técnicas superiores, etc.",B,Ahorro/se ahorra bastante dinero cada mes,Sumar,2,Casi nunca,Casi nunca,Todos o casi todos los días,Nunca,Una o dos veces por semana,Todos o casi todos los días,Todos o casi todos los días,Nunca,Nunca,Todos o casi todos los días,Uno,Leo menos libros ahora,,,,,,,,,Not Selected,Not Selected,Selected,,Selected,Selected,Not Selected,Not Selected,Not Selected,"Si, siempre","Si, siempre","No, nunca","Si, a veces","Si, siempre","Si, siempre","Si, siempre","No, nunca",Entre 10 y 50,Siempre,Algunas veces,Nunca,Nunca,Nunca,Nunca,Sí,No,No,No,No,No,No,No,No,No,No,Sí,Los leo siempre traducidos al castellano,Los leo siempre traducidos al castellano,Los leo siempre traducidos al castellano,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Selected,Not Selected,Más de 30 minutos y hasta 1 hora,15 minutos o menos,15 minutos o menos,Siempre,Nunca,Nunca,Algunas veces,Algunas veces,Nunca,Nunca,Algunas veces,Nunca,Nada,Nada,Nada,Nada,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Bastante,Nada,Nada,Nada,Nada,Nada,Poco,,,,,,,,,,,,,,,No,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Nada,Mucho,Nada,Nada,Nada,Nada,Poco,Nada,,,,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Si, me gustaría leer mucho más",No pertenezco a ningún grupo o club de lectura y tampoco me gustaría,Generacion Z,Hombre [Generacion Z],Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",0.8523502014268644
1755.0,Hombre,59.0,55-64,500.000+,Valencia/València,Comunitat Valenciana,"Sí, con uno/a de 18 años o más",Segundo Grado  2ª Ciclo FP Iº y IIº Bachiller superior BUP 3º y 4º de ESO COU PREU 1º y 2º Bachillerato hasta los,A1,Ahorro/se ahorra un poco de dinero cada mes,Voté en blanco,5,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Tres o cuatro veces por semana,Tres o cuatro veces por semana,Alguna vez al mes,Casi nunca,Casi nunca,Alguna vez al mes,Todos o casi todos los días,Entre 4 y 6,Leo la misma cantidad de libros,,,,,,,,,,,,,,,,,,"Si, a veces","Si, a veces","Si, a veces","Si, a veces","Si, a veces","Si, a veces","Si, a veces","Si, a veces",Más de 500,A menudo,Algunas veces,Nunca,Nunca,Nunca,Nunca,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,No,Sí,Sí,No,Los leo siempre traducidos al castellano,Los leo siempre traducidos al castellano,Los leo siempre traducidos al castellano,Selected,Selected,Selected,Not Selected,Selected,Not Selected,Selected,Not Selected,Más de 30 minutos y hasta 1 hora,Más de 1 hora y hasta 2 horas,Más de 1 hora y hasta 2 horas,Con frecuencia,Casi nunca,Casi nunca,Algunas veces,Casi nunca,Nunca,Algunas veces,Algunas veces,Casi nunca,Bastante,Poco,Bastante,Bastante,Bastante,Poco,Nada,Bastante,Bastante,Poco,Poco,Bastante,Bastante,Bastante,Poco,Poco,Bastante,Poco,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Sí,Not Selected,Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Poco,Bastante,Bastante,Nada,Nada,Bastante,Bastante,Bastante,,,,,,,,,,,,,,No,No,No,No,No,No,Sí,Sí,Sí,Sí,Sí,No,No,Sí,Sí,Sí,Sí,No,No,Sí,Sí,No,No,Sí,Sí,Sí,No,No,Sí,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"Leer libros de divulgación, más accesibles, dirigidos a todo el público",Sí,Otra nacionalidad no española ni latinoamericana,Otra nacionalidad no española ni latinoamericana,No suelo regalar libros,,,Arturo Pérez-Reverte,"Si, me gustaría leer un poco más",No pertenezco a ningún grupo o club de lectura y tampoco me gustaría,Generacion X,Hombre [Generacion X],Más de 10.000,Alta / Media Alta,Trabaja,"Segundo grado, segundo ciclo",0.8171943931855861
1756.0,Hombre,65.0,65+,100.001 - 500.000,Pontevedra,Galicia,"Sí, con uno/a de 13 a 17 años","Licenciatura, Grado - 2º Ciclo (Universitarios, Licenciados superiores, Facultades, Escuelas técnicas superiores, etc.",C,Ahorro/se ahorra un poco de dinero cada mes,BNG (Bloque Nacionalista Galego),1,Todos o casi todos los días,Todos o casi todos los días,Tres o cuatro veces por semana,Todos o casi todos los días,Nunca,Alguna vez al mes,Alguna vez al mes,Alguna vez al mes,Tres o cuatro veces por semana,Tres o cuatro veces por semana,Entre 16 y 20,Leo la misma cantidad de libros,,,,,,,,,,,,,,,,,,"No, nunca","No, nunca","No, nunca","Si, a veces","Si, siempre","Si, a veces","Si, a veces","No, nunca",Más 200 libros y hasta 500,Siempre,Casi nunca,Nunca,Nunca,Nunca,Casi nunca,Sí,No,No,No,No,No,No,No,No,No,No,No,Los leo algunas veces en la lengua original,Los leo siempre en la lengua original,Los leo siempre en la lengua original,Selected,Selected,Selected,Not Selected,Not Selected,Selected,Selected,Not Selected,Más de 15 minutos y hasta 30 minutos,Más de 15 minutos y hasta 30 minutos,Más de 30 minutos y hasta 1 hora,Con frecuencia,Nunca,Nunca,Con frecuencia,Con frecuencia,Nunca,Con frecuencia,Nunca,Nunca,Bastante,Poco,Bastante,Bastante,Poco,Bastante,Nada,Poco,Bastante,Poco,Bastante,Bastante,Mucho,Poco,Poco,Poco,Bastante,Poco,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Sí,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Bastante,Mucho,Bastante,Nada,Poco,Mucho,Bastante,Bastante,,,,,,,,,,,,,,Sí,Sí,No,No,No,Sí,Sí,Sí,Sí,No,No,No,Sí,Sí,No,Sí,Sí,No,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Si,Si,Si,Si,No,Si,Si,Si,No,No,Si,Si,Si,No,No,Si,No,No,Si,Si,Si,Depende del tema,Sí,Infamia,Ledicia Costas,Si,Tras Do ceo,Manuel Rivas,Manuel Rivas,"Si, me gustaría leer un poco más",No pertenezco a ningún grupo o club de lectura y tampoco me gustaría,Baby Boomers - Silent Generation,Hombre [Baby Boomers - Silent Generation],Más de 10.000,Media,Trabaja,"Tercer grado, segundo ciclo y más",0.9583212438278896
1757.0,Mujer,40.0,35-44,100.001 - 500.000,Madrid,"Madrid, Comunidad de","Sí, con uno/a de 9 a 12 años","Licenciatura, Grado - 2º Ciclo (Universitarios, Licenciados superiores, Facultades, Escuelas técnicas superiores, etc.",A2,Ahorro/se ahorra un poco de dinero cada mes,PP (Partido Popular),5,Nunca,Todos o casi todos los días,Alguna vez al mes,Todos o casi todos los días,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,Ninguno,No leía libros hace 10 años ni los leo ahora,,,,,,,,,,,,,,,,,,"Si, siempre","Si, siempre","No, nunca","No, nunca","Si, siempre","Si, siempre","No, nunca","No, nunca",Entre 10 y 50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, ya dedico el tiempo que quiero a leer",No pertenezco a ningún grupo o club de lectura y tampoco me gustaría,Millennials,Mujer [Millennials],Más de 10.000,Alta / Media Alta,Trabaja,"Tercer grado, segundo ciclo y más",0.6828781263422707
